nose_x,l_shouldr_x,r_shoulder_x,l_elbow_x,r_elbow_x,l_wrist_x,r_wrist_x,l_hip_x,r_hip_x,l_knee_x,r_knee_x,l_ankle_x,r_ankle_x,nose_y,l_shouldr_y,r_shoulder_y,l_elbow_y,r_elbow_y,l_wrist_y,r_wrist_y,l_hip_y,r_hip_y,l_knee_y,r_knee_y,l_ankle_y,r_ankle_y,nose_z,l_shouldr_z,r_shoulder_z,l_elbow_z,r_elbow_z,l_wrist_z,r_wrist_z,l_hip_z,r_hip_z,l_knee_z,r_knee_z,l_ankle_z,r_ankle_z,Output
0.453774393,0.509685636,0.395561516,0.533255041,0.379562795,0.535307288,0.382083327,0.489220917,0.427249193,0.484595358,0.422511518,0.474627972,0.413943112,0.132247463,0.220516011,0.226131573,0.320908159,0.324395508,0.421326548,0.430464596,0.440714985,0.441862136,0.607648015,0.614157736,0.762324154,0.78412354,-0.385911167,-0.086091265,-0.126278639,0.004792227,-0.067710951,-0.119012311,-0.182084709,0.00749529,-0.007578243,-0.029175067,-0.04161837,0.204958469,0.174993962,1
0.457183838,0.507304192,0.399033248,0.525642097,0.380217195,0.519871593,0.377272069,0.482704312,0.422515392,0.476097345,0.418568313,0.46313864,0.411214262,0.17222479,0.25836435,0.25816673,0.362765223,0.364595473,0.454989523,0.462247849,0.480954766,0.47874251,0.643028617,0.639725327,0.799104631,0.799637675,-0.380010456,-0.105182506,-0.11782416,-0.038214192,-0.055329196,-0.171454385,-0.174746484,-0.00167848,0.001610691,-0.02037093,0.007253669,0.215204522,0.227347344,1
0.475356817,0.519028068,0.41130057,0.537330091,0.394235224,0.539472699,0.391743273,0.491251856,0.429427534,0.491411597,0.429628283,0.490855932,0.431876242,0.230794504,0.321503043,0.323901981,0.42015186,0.42687884,0.518330991,0.521058738,0.542150438,0.538039625,0.69188565,0.692160308,0.826774418,0.821961045,-0.369695872,-0.097800173,-0.120144546,-0.020079723,-0.071209073,-0.136453196,-0.175622255,0.011390125,-0.0114507,0.02749908,0.002396032,0.250890464,0.227314323,1
0.472716272,0.519732893,0.407455057,0.540948808,0.390019238,0.546202123,0.391699076,0.497841924,0.434208333,0.499058008,0.431836754,0.496066153,0.428194284,0.129787445,0.217410758,0.222854748,0.316265881,0.326470643,0.415189654,0.422089845,0.441574872,0.441060245,0.610099018,0.609390914,0.76250577,0.766794145,-0.394343555,-0.088993885,-0.140785888,0.007329801,-0.067996904,-0.112577811,-0.173977211,0.008653739,-0.008647645,-0.024214949,-0.031475324,0.192254677,0.17996195,1
0.455215693,0.517081141,0.407698929,0.535927415,0.394741833,0.53209883,0.391367257,0.493468523,0.433167934,0.489455551,0.431076467,0.480009019,0.435339928,0.21581772,0.315580517,0.322494119,0.409784704,0.430974126,0.508176923,0.513075769,0.53245604,0.530887306,0.675878704,0.691149533,0.823151648,0.82548362,-0.346562177,-0.116003096,-0.110698856,-0.047275208,-0.048041437,-0.171511352,-0.154541507,2.42e-05,-0.000118326,-0.000833691,0.016895941,0.245098382,0.257144213,1
0.448375702,0.51011467,0.400771528,0.533888698,0.387025148,0.539246023,0.380106926,0.491933167,0.431699932,0.494974941,0.429900557,0.483651936,0.435209751,0.243269965,0.324720114,0.33414495,0.426776588,0.439124852,0.524719775,0.527716935,0.545212686,0.547790349,0.689486325,0.688268244,0.81187433,0.814835966,-0.357997596,-0.13602224,-0.093811944,-0.052368529,-0.022586385,-0.173066184,-0.13686724,-0.00564739,0.005705197,-0.002605622,0.02314304,0.259007365,0.259267002,1
0.44571954,0.507283032,0.395406604,0.527873039,0.378030598,0.525605381,0.385371715,0.48842454,0.427710623,0.485793918,0.425456911,0.480653197,0.417037249,0.14584595,0.228473902,0.237079576,0.329123229,0.34207812,0.428389966,0.444861799,0.453821689,0.454527169,0.617143869,0.619483411,0.767368734,0.774667561,-0.392803669,-0.103713356,-0.120583974,-0.015170376,-0.059666187,-0.127192557,-0.175944358,0.003439408,-0.003496951,-0.023959495,-0.031376801,0.208161905,0.176245376,1
0.449816376,0.506221831,0.394837946,0.523763239,0.375889391,0.520213723,0.382500052,0.480912685,0.419659436,0.479855835,0.421746075,0.470483154,0.413309515,0.159609228,0.238787234,0.240943983,0.34488219,0.348861426,0.439647228,0.443300873,0.466122061,0.466702908,0.621051192,0.619091868,0.7791484,0.776021361,-0.378539354,-0.098409586,-0.136723623,-0.02626045,-0.084409043,-0.165904567,-0.200070336,0.005833783,-0.005904417,-0.002562788,-0.015230967,0.217806742,0.204898328,1
0.450754344,0.507311344,0.397444338,0.525973678,0.378842533,0.521628857,0.376974136,0.482437313,0.420425951,0.48477754,0.421574771,0.47180748,0.431004584,0.250380307,0.33772251,0.336588383,0.443780601,0.437791944,0.545457602,0.532722235,0.562986493,0.560459495,0.706720114,0.706056774,0.830353558,0.833866417,-0.362493426,-0.135602742,-0.11959441,-0.0883037,-0.079687223,-0.214447767,-0.215484455,0.003949727,-0.003996485,0.031230474,0.04817456,0.314714849,0.320671886,1
0.448005974,0.50753516,0.392617315,0.525370181,0.372338414,0.523582101,0.380007237,0.485509962,0.422431797,0.482701778,0.421738714,0.475702614,0.41564101,0.12566337,0.217201009,0.22314705,0.323098361,0.331861466,0.424180657,0.431149036,0.449069858,0.448207676,0.618807137,0.611794829,0.777983665,0.777084649,-0.345709145,-0.059434373,-0.083487831,0.027828583,-0.012851926,-0.093171433,-0.126300722,0.003191642,-0.003290992,-0.049896829,-0.055584006,0.202674821,0.181004927,1
0.45388025,0.511453092,0.395537019,0.528010488,0.379506856,0.525246918,0.380613029,0.483953416,0.420087099,0.479917943,0.420651346,0.474979788,0.417681038,0.135089725,0.232806996,0.228511199,0.33619383,0.332726449,0.434242815,0.439808816,0.456212461,0.455115736,0.620543301,0.61882478,0.787256241,0.787971139,-0.407099724,-0.124634817,-0.126277536,-0.038137175,-0.058824498,-0.160906777,-0.181164309,-0.002124883,0.002026413,-0.020951957,0.000167335,0.216076165,0.23544845,1
0.469603211,0.519594073,0.404815525,0.535128117,0.385710359,0.531236529,0.378707647,0.489079535,0.423328936,0.491400331,0.425522029,0.480360895,0.440620959,0.225139141,0.313856959,0.308602959,0.417201102,0.420195609,0.530922949,0.525871575,0.539904416,0.535768151,0.687506616,0.692078173,0.824640334,0.829198003,-0.411069334,-0.152366623,-0.150896713,-0.082455352,-0.084492758,-0.196426183,-0.195845515,0.001064333,-0.001095873,0.00874604,0.035563808,0.29211399,0.305089623,1
0.453654349,0.513882279,0.39707464,0.537076175,0.378604174,0.537383497,0.384393275,0.493125737,0.42718783,0.489445984,0.424645841,0.478845686,0.41838026,0.132601395,0.218193129,0.223869577,0.323809981,0.335417747,0.42580694,0.440013736,0.448535919,0.448059261,0.6070382,0.603553116,0.766060174,0.763157725,-0.400788784,-0.131749406,-0.137431562,-0.056918681,-0.080855422,-0.175730914,-0.189700559,0.001184291,-0.001296506,-0.037794769,-0.027261188,0.210699275,0.209925339,1
0.453466237,0.509942472,0.398106545,0.529079735,0.382629097,0.523402572,0.377676189,0.482350767,0.42161721,0.479073673,0.421701014,0.473408043,0.421746582,0.187880501,0.270466119,0.274084628,0.372796506,0.379269183,0.468024999,0.477829129,0.486694515,0.487071097,0.645843744,0.646678209,0.799480796,0.805297852,-0.414129317,-0.137331799,-0.146061018,-0.07175678,-0.089473076,-0.204927132,-0.210962728,-0.005402246,0.005313508,-0.02392425,-0.016172817,0.196532145,0.192142457,1
0.443539709,0.503286541,0.391191512,0.524568677,0.377517581,0.527011275,0.383414865,0.482511938,0.421352446,0.481199682,0.423959672,0.469976336,0.425491482,0.228722617,0.317371964,0.326667875,0.420104176,0.433415771,0.525242329,0.523021936,0.546409428,0.544575632,0.698750854,0.697755516,0.827514827,0.826329231,-0.336285561,-0.089325801,-0.102850996,-0.016936403,-0.048181184,-0.132843748,-0.161062688,0.002353663,-0.002438039,0.001620244,0.014136595,0.287406832,0.278647006,1
0.455956846,0.509707928,0.394529998,0.529236972,0.377661258,0.527087986,0.377985626,0.485170513,0.4229334,0.480728209,0.424271047,0.474312246,0.421792269,0.128011927,0.218027443,0.219371587,0.322523296,0.331451684,0.42379868,0.433444113,0.443157792,0.441869766,0.611892045,0.607244253,0.768575311,0.771508753,-0.353010714,-0.092714049,-0.115305819,-0.019820753,-0.052859493,-0.142861754,-0.157367483,0.008082805,-0.008179663,-0.030148337,-0.041193988,0.188266188,0.170411736,1
0.460790455,0.513792694,0.401869297,0.532649398,0.380952299,0.531938255,0.386158884,0.486271381,0.424694121,0.483367682,0.424237072,0.475955635,0.424112022,0.122647353,0.218505099,0.214699551,0.316384315,0.320231766,0.413986772,0.423813075,0.445364833,0.443727851,0.614614546,0.609894872,0.766546786,0.776859879,-0.399760544,-0.08736214,-0.132915154,-0.005541282,-0.07045754,-0.121689342,-0.19136931,0.010558537,-0.010565925,-0.016773021,-0.024400722,0.246242315,0.224639416,1
0.452889293,0.511051595,0.398856759,0.527522445,0.379892498,0.53072989,0.388186127,0.485321939,0.4218449,0.486082226,0.420319855,0.46925348,0.424979597,0.23264116,0.326821446,0.326384872,0.429379731,0.436190635,0.529372931,0.528304994,0.547825277,0.543296278,0.691077769,0.688068926,0.821644127,0.821675956,-0.367860943,-0.129557937,-0.153721094,-0.069558129,-0.119538367,-0.192938477,-0.233066961,0.014982028,-0.015045253,0.046840291,0.036117289,0.311714709,0.298188984,1
0.447364658,0.507952809,0.390506357,0.537354827,0.36795035,0.527139664,0.379174948,0.4848423,0.420806259,0.480874479,0.418496847,0.473408937,0.4131971,0.119574882,0.215345234,0.220058739,0.317363352,0.327165574,0.41474244,0.424124599,0.444637328,0.442768663,0.611732125,0.603994608,0.768580377,0.767966628,-0.399401635,-0.101069257,-0.128751338,-0.014173573,-0.069740124,-0.140942246,-0.186383024,0.0029406,-0.003045907,-0.021692988,-0.027552929,0.221881866,0.198156685,1
0.446759224,0.511003017,0.396881342,0.532053113,0.382314414,0.52145195,0.387844503,0.487535805,0.425100476,0.483330727,0.421294689,0.478859127,0.420169055,0.131409019,0.215508834,0.222587913,0.322960347,0.331739396,0.416915476,0.437534243,0.448147386,0.448636353,0.616981506,0.617135644,0.771881819,0.7741611,-0.422315985,-0.14145638,-0.135261685,-0.06062036,-0.060990393,-0.183637872,-0.189712986,-0.003548316,0.003459084,-0.013585227,0.006837407,0.226576015,0.238438681,1
0.456006616,0.517321825,0.407200336,0.537234902,0.394598216,0.539317727,0.398653448,0.497211397,0.434518337,0.500357687,0.438984334,0.489687771,0.44870019,0.217370436,0.302934796,0.310990602,0.405111343,0.418703109,0.504532278,0.510972679,0.525335491,0.525013089,0.678854108,0.682275116,0.815881014,0.819892704,-0.376215756,-0.134212747,-0.137083665,-0.08165133,-0.078826129,-0.21181953,-0.198707879,-0.004086227,0.004022901,0.005749104,0.038861908,0.257425278,0.312174559,1
0.46938172,0.521100163,0.408470064,0.539857745,0.393731713,0.534600019,0.39404735,0.493166029,0.42996034,0.488225281,0.425852537,0.477514267,0.421313345,0.151057288,0.242591679,0.241091117,0.352102339,0.351028115,0.453430533,0.452471554,0.468450755,0.465593874,0.646730125,0.640387535,0.808238626,0.807659924,-0.407686561,-0.07752344,-0.134297997,0.004844923,-0.051872186,-0.121803604,-0.170182809,0.013198422,-0.013302174,-0.016860208,-0.043169733,0.202788994,0.172158122,1
0.478963286,0.523450077,0.407061428,0.544170737,0.387285054,0.537858248,0.39259997,0.494785398,0.430871487,0.492729425,0.427125633,0.489410967,0.42427516,0.107212424,0.202378705,0.205738649,0.306465805,0.310047477,0.403634727,0.416429937,0.434557348,0.433190316,0.608917773,0.602383018,0.76506412,0.76780647,-0.421052873,-0.12704286,-0.156471401,-0.03083927,-0.089806698,-0.154536679,-0.203039914,0.001388672,-0.00138598,-0.008104367,-0.003175013,0.206651405,0.22876063,1
0.467537642,0.522432268,0.40734297,0.540590942,0.391177744,0.545595646,0.388166606,0.49614802,0.431953609,0.500823796,0.431556314,0.489646286,0.444061756,0.186320111,0.280619085,0.289757818,0.384519517,0.393975139,0.476964206,0.490975946,0.504225552,0.504652381,0.665293097,0.67184037,0.831322789,0.828343689,-0.389964044,-0.10929288,-0.138052404,-0.019871112,-0.067702174,-0.126198441,-0.177815676,0.004472408,-0.004518834,-0.008319344,-0.005171575,0.230942041,0.232360438,1
0.468850076,0.519352436,0.405097395,0.533269882,0.386384159,0.535241783,0.381798953,0.491309792,0.429312378,0.489413559,0.424610794,0.475862443,0.43280983,0.242382213,0.327466398,0.333739877,0.428921044,0.440312117,0.527656436,0.525758803,0.551734865,0.549258471,0.698118985,0.694318891,0.833000302,0.832340479,-0.415927887,-0.152632311,-0.177956954,-0.083545245,-0.127660826,-0.199785024,-0.231890827,0.003350032,-0.003310042,0.033998173,0.038718589,0.309043854,0.302490264,1
0.457436472,0.517499626,0.403310001,0.539440393,0.385967761,0.539759994,0.388581753,0.496830225,0.431420088,0.492163271,0.425893366,0.484830916,0.420419216,0.147407904,0.237584442,0.243363082,0.340307266,0.347650528,0.440522045,0.44732815,0.460985214,0.460005969,0.626757026,0.623906732,0.785337627,0.78424418,-0.410091817,-0.115023039,-0.127592742,-0.022311348,-0.054567493,-0.136607066,-0.164234936,0.000985587,-0.001100995,-0.024604347,-0.022587582,0.196435094,0.191923484,1
0.455759108,0.51707077,0.406259686,0.542451918,0.390690535,0.537820578,0.392866194,0.494939804,0.432806879,0.493668318,0.430353492,0.486018658,0.418269336,0.134014547,0.217616186,0.22485216,0.319759339,0.337180972,0.412201434,0.435833037,0.445259392,0.447453231,0.612883151,0.616069973,0.768881798,0.770745635,-0.38279143,-0.110876575,-0.117502294,-0.040069349,-0.049394175,-0.171710387,-0.16915831,0.00231156,-0.002358403,-0.016551267,-0.015820939,0.208952695,0.205190584,1
0.458993375,0.519039929,0.408443153,0.541967332,0.391343296,0.53921181,0.392959297,0.491631031,0.430694669,0.488304675,0.424387366,0.472958326,0.432860464,0.247591153,0.337391883,0.338769227,0.437923253,0.443562359,0.537606359,0.534311831,0.561172128,0.557109773,0.704337478,0.703993976,0.835457861,0.836984396,-0.392301083,-0.132386625,-0.139352277,-0.070539758,-0.08732304,-0.188875988,-0.208527759,0.002448654,-0.002397808,0.034704171,0.039242469,0.295818478,0.271892935,1
0.475423574,0.528952003,0.416543096,0.548019946,0.402660608,0.547685862,0.401739746,0.505032122,0.440323412,0.500794351,0.437430561,0.4935866,0.44539839,0.160742447,0.251929462,0.254285395,0.347984493,0.35955441,0.458551437,0.45136565,0.472870857,0.472372711,0.637747109,0.634646714,0.800848901,0.801438987,-0.376871169,-0.092893854,-0.118358597,-0.017849827,-0.056329388,-0.149958283,-0.176954061,0.002543825,-0.002637134,-0.036271363,-0.032811802,0.170309365,0.180215806,1
0.481864363,0.534843504,0.420722246,0.551123261,0.407419741,0.550952613,0.409977853,0.511654258,0.446986288,0.511363387,0.445135504,0.509778142,0.451590538,0.123715959,0.214513794,0.216091901,0.317341387,0.326208413,0.415484786,0.41884464,0.43844837,0.435932338,0.608496547,0.599376023,0.758778274,0.754443944,-0.386513561,-0.105888531,-0.127506167,-0.023938838,-0.065302901,-0.134824887,-0.172829211,-0.003451227,0.003385433,-0.030265886,-0.003366855,0.195731193,0.233457118,1
0.478866339,0.5335868,0.422608614,0.55339843,0.409684658,0.547877133,0.412652105,0.508919954,0.447666645,0.509560943,0.445881277,0.505307078,0.449046314,0.175043613,0.260647655,0.268913805,0.365571529,0.379059911,0.456261188,0.460173398,0.485172838,0.483358234,0.644660652,0.64770931,0.795640707,0.793619454,-0.373061955,-0.119243301,-0.127001256,-0.033071946,-0.07252948,-0.144229159,-0.184402213,-0.002266044,0.002237019,0.003321064,0.013527443,0.227799967,0.243202686,1
0.471806139,0.528536081,0.414997816,0.547354102,0.40060395,0.550706744,0.396588385,0.505739331,0.441808939,0.505973577,0.440416157,0.499193132,0.445603222,0.21642521,0.311187893,0.323640794,0.413359612,0.424337,0.516026437,0.515050769,0.535774171,0.538170993,0.693251193,0.694193244,0.825167418,0.831488669,-0.350034088,-0.079468355,-0.104347244,0.028480966,-0.01844031,-0.073514752,-0.110594377,0.005617728,-0.005641885,-0.007855954,-0.01146589,0.252637386,0.218929738,1
0.467494726,0.520927548,0.407733113,0.543135166,0.389715195,0.538733184,0.396594703,0.499187469,0.438215554,0.496882439,0.431690067,0.48600921,0.429727554,0.133134589,0.219555154,0.229278699,0.314175338,0.329993814,0.409700364,0.422824234,0.452992588,0.453214973,0.633391261,0.6300717,0.781080961,0.783976495,-0.381412953,-0.068058662,-0.108544789,0.031406637,-0.033934087,-0.094570987,-0.155160561,0.006153726,-0.006223682,-0.039770648,-0.029781576,0.236965686,0.216978475,1
0.465113252,0.518268704,0.404687822,0.536092043,0.387830764,0.534429371,0.388654232,0.493011147,0.430602372,0.490648597,0.424692005,0.484941185,0.418339491,0.1284585,0.21403344,0.223668799,0.319911838,0.334343165,0.418169409,0.433851182,0.447045386,0.447554499,0.619781852,0.620979369,0.777825117,0.77149117,-0.408143282,-0.106846824,-0.133623302,-0.026566381,-0.065950893,-0.15194422,-0.191049546,0.002554693,-0.00262902,-0.032627512,-0.000721307,0.220948622,0.238581926,1
0.461996973,0.520295978,0.407058567,0.539523244,0.3956801,0.542027891,0.390479445,0.499130249,0.435786963,0.498665422,0.435841948,0.489138603,0.442610741,0.215660065,0.312169611,0.321029633,0.410960048,0.427850187,0.501684904,0.527796745,0.523706377,0.529893219,0.679722846,0.678501546,0.83973515,0.83368969,-0.395902306,-0.119384274,-0.131332546,-0.051240407,-0.053696949,-0.160136342,-0.167061478,0.002574346,-0.002644878,-0.010526009,0.009447671,0.224992156,0.227974728,1
0.474208266,0.52979809,0.414105356,0.544067502,0.399854124,0.550613403,0.396534145,0.50139606,0.437497288,0.499877632,0.434817016,0.495788574,0.444631815,0.15989098,0.260674387,0.260277778,0.361069828,0.36124897,0.465882719,0.461712718,0.484619886,0.478965819,0.648605525,0.644862056,0.808917165,0.796756506,-0.402046502,-0.116662264,-0.130438656,-0.017585754,-0.04195828,-0.103584528,-0.129785433,-0.000351021,0.000233244,-0.036445878,-0.023522733,0.218393728,0.23572275,1
0.469117463,0.526698589,0.412252098,0.548690915,0.395238072,0.542084038,0.400339991,0.500236273,0.437483072,0.502809346,0.433623016,0.503087997,0.427923381,0.130012602,0.216968462,0.223037645,0.317176372,0.326810956,0.412669539,0.419448465,0.444057465,0.444440097,0.619357944,0.612319946,0.769453645,0.765394449,-0.381660759,-0.098504879,-0.102592841,-0.014551652,-0.026889971,-0.145691425,-0.143537551,0.000620529,-0.000715812,-0.02215524,-0.01306048,0.203594759,0.209659696,1
0.455601782,0.519636512,0.408387601,0.537125707,0.391350687,0.540306091,0.390927762,0.493568808,0.43265453,0.492310345,0.432618082,0.482461065,0.439560235,0.213669285,0.306346864,0.31134674,0.40798378,0.416144192,0.506207585,0.507893324,0.530956626,0.529191136,0.687743068,0.689107537,0.824110746,0.825495422,-0.352956474,-0.115683697,-0.112503089,-0.055210501,-0.06087162,-0.150891393,-0.162804961,-0.001371477,0.001295523,-0.010153549,0.019932831,0.236966535,0.266725361,1
0.454121351,0.516776145,0.403147221,0.537728429,0.384623706,0.536868632,0.385145903,0.491311163,0.430191904,0.487908363,0.42565003,0.476684421,0.41892457,0.161061212,0.256189346,0.259822547,0.359725058,0.363870263,0.463967204,0.466393918,0.491386384,0.487915546,0.666943371,0.660671413,0.81124717,0.814925373,-0.369670719,-0.074562497,-0.114937231,0.016243014,-0.037214745,-0.097319037,-0.137245312,0.013441366,-0.013580136,-0.025904249,-0.035330061,0.24715516,0.201986521,1
0.456206977,0.515875041,0.401899964,0.533195436,0.383559585,0.539628923,0.386818826,0.49328357,0.428986877,0.491921902,0.425104231,0.483488023,0.418919623,0.123142757,0.21889095,0.225092471,0.324504793,0.330275118,0.424398601,0.428313911,0.445050895,0.445196271,0.611135423,0.612563968,0.766852319,0.769676864,-0.400553167,-0.107495368,-0.135753006,-0.004315396,-0.070763722,-0.113321409,-0.165924907,0.007400715,-0.007480495,-0.041865647,-0.030100655,0.203173071,0.20916374,1
0.452588946,0.514538169,0.403811038,0.532467484,0.390636176,0.535123587,0.385925353,0.495110124,0.432639599,0.498637289,0.431905121,0.487949282,0.435254335,0.191239566,0.27778098,0.2834737,0.37889263,0.390945107,0.474129051,0.487887651,0.501003802,0.501522601,0.658462465,0.661940575,0.804426193,0.823538721,-0.386402071,-0.122876726,-0.119612895,-0.042446434,-0.052336663,-0.143464014,-0.160738349,0.002410392,-0.002524691,-0.015650235,0.00083554,0.2290802,0.226260945,1
0.448888451,0.513329804,0.395315886,0.535960615,0.378315657,0.533969223,0.380537271,0.493544281,0.427205563,0.489987195,0.426558912,0.476630211,0.420460314,0.200937063,0.300995082,0.304564565,0.399093121,0.409207404,0.505791843,0.502231359,0.52997607,0.5250265,0.687686682,0.692532003,0.830389142,0.836302519,-0.392128468,-0.071806937,-0.131506413,0.01997908,-0.064293943,-0.089755431,-0.172769099,0.014367039,-0.014460638,0.019982534,-0.018952239,0.311434686,0.240537331,1
0.452936023,0.517419994,0.400158226,0.540795207,0.38199681,0.535512924,0.389762342,0.499216259,0.431203365,0.49500674,0.426352262,0.488907486,0.419384301,0.114125565,0.208602279,0.217546463,0.317921996,0.324609578,0.419384032,0.432356209,0.44176954,0.442207783,0.612215877,0.608490109,0.770737827,0.76544565,-0.370403856,-0.099955633,-0.116041981,-0.013460174,-0.047569513,-0.123471558,-0.14649418,0.002992753,-0.003097228,-0.033858836,-0.026918706,0.222708985,0.210237339,1
0.456963241,0.521109939,0.407349497,0.539731085,0.394994497,0.546097934,0.393356502,0.499661386,0.435192347,0.496390998,0.436679035,0.487174928,0.443428367,0.178683773,0.26761505,0.273124009,0.370578945,0.381640226,0.468738943,0.478895396,0.495474249,0.493177682,0.660683036,0.657586277,0.823885858,0.824465454,-0.365609825,-0.086477675,-0.101627067,-0.010743714,-0.034212276,-0.140398249,-0.145349875,-0.001356344,0.001274681,-0.041491933,-0.032082342,0.187290043,0.19545272,1
0.467368364,0.523111224,0.409619004,0.543332934,0.394170523,0.54788965,0.393470079,0.501198173,0.43674612,0.50039047,0.436341196,0.490817398,0.444232702,0.207645029,0.302741081,0.30603981,0.402144969,0.410614401,0.50864321,0.509621859,0.525610924,0.524848282,0.690011263,0.692165971,0.832914412,0.836283982,-0.371323109,-0.082758255,-0.135662377,0.0073217,-0.082546823,-0.115360141,-0.200235218,0.01186984,-0.011941464,0.002512176,-0.015481946,0.266527802,0.227321714,1
0.460157692,0.519700468,0.404751062,0.539072454,0.384026945,0.547048092,0.388517618,0.500444889,0.436356932,0.500462115,0.433506638,0.493589312,0.432028383,0.139806047,0.232046053,0.238478437,0.335721374,0.347736627,0.437542915,0.450816512,0.458503604,0.459407657,0.624456108,0.626225591,0.78117466,0.784843206,-0.395729333,-0.114303172,-0.13210997,-0.030704265,-0.071160518,-0.148449749,-0.181582838,0.000576427,-0.000691278,-0.044813432,-0.030906614,0.189343303,0.191917837,1
0.452338547,0.514697909,0.399936736,0.531121373,0.384727746,0.533082187,0.38587442,0.494873852,0.431289136,0.494296074,0.427265316,0.48887834,0.417998165,0.158955678,0.247840703,0.251621038,0.355881482,0.360468179,0.458899945,0.464889854,0.469948351,0.473148078,0.635325372,0.644900322,0.793047607,0.800419211,-0.413175285,-0.121208049,-0.137312233,-0.034744963,-0.07547906,-0.158257127,-0.200755164,-0.001546307,0.001423635,-0.040319309,-0.009034244,0.213948756,0.225492626,1
0.452732503,0.512096763,0.396333426,0.533433318,0.378424197,0.534197211,0.378335714,0.489819705,0.425319672,0.489426613,0.424977779,0.469283164,0.42629981,0.241582334,0.330691487,0.333233625,0.438513547,0.44357422,0.541829348,0.540300548,0.564515531,0.562154591,0.710489571,0.708926558,0.831399381,0.837665915,-0.386580855,-0.138542727,-0.137999251,-0.095776096,-0.111304298,-0.240109682,-0.264113367,0.007118105,-0.007240696,0.038185202,0.067737743,0.364886761,0.391708434,1
0.457618624,0.518518925,0.400814384,0.53753823,0.383902162,0.542121291,0.37726137,0.492150784,0.426274717,0.486234039,0.425007671,0.47681886,0.41924566,0.142283902,0.237080097,0.240643576,0.346228778,0.35398072,0.452934265,0.462642044,0.470682114,0.468225539,0.638416886,0.631919265,0.809181154,0.802742839,-0.431528181,-0.127567217,-0.160043567,-0.037274908,-0.09710025,-0.167842239,-0.21887593,0.008580668,-0.008678013,-0.020351941,-0.032192111,0.198244765,0.179718018,1
0.471823305,0.524921119,0.407040894,0.540243745,0.391807854,0.548894525,0.387340188,0.499673039,0.433423758,0.498863071,0.43359217,0.489359796,0.439346075,0.134730175,0.224730015,0.222453088,0.332383603,0.335038662,0.435081929,0.44673726,0.451443523,0.452327281,0.616390884,0.618607819,0.780192375,0.785994351,-0.473324865,-0.166516528,-0.209010124,-0.063218802,-0.142638132,-0.166229889,-0.240250856,0.003627496,-0.003789076,-0.024539683,-0.010135241,0.202138349,0.213613346,1
0.465507835,0.523810863,0.41052407,0.540291846,0.396162212,0.550069034,0.393652916,0.5008412,0.436927021,0.502159178,0.44273442,0.495226771,0.447117656,0.224035293,0.311590344,0.315827161,0.416138291,0.425762922,0.51725173,0.527283847,0.53229183,0.5326671,0.694529712,0.69577831,0.827919066,0.826694071,-0.433716208,-0.168391556,-0.170494571,-0.108749196,-0.129949972,-0.226820469,-0.226067856,-0.001773591,0.001697023,-0.024267398,-0.026441077,0.238390639,0.231314465,1
0.460856199,0.522035718,0.403932959,0.540063918,0.386456072,0.545947433,0.383159876,0.49758926,0.432857603,0.495091379,0.434857756,0.483984292,0.435163677,0.157383725,0.256399542,0.261268109,0.36725083,0.368115395,0.46828559,0.469818294,0.484343082,0.480598122,0.650334239,0.646231651,0.816683948,0.815487981,-0.429291815,-0.121596023,-0.152862698,-0.020319851,-0.065772951,-0.132721394,-0.168054163,0.005936485,-0.006067084,-0.013154569,-0.030951863,0.20973523,0.198455185,1
0.461211056,0.519317031,0.402172506,0.536720037,0.380935013,0.544832289,0.380048186,0.49485594,0.430784702,0.493110597,0.428726494,0.483600289,0.421460152,0.130273432,0.219698742,0.219891861,0.319512755,0.330558658,0.430217803,0.441736192,0.448505372,0.448350728,0.611791432,0.613485634,0.772620082,0.770811379,-0.450864494,-0.147839442,-0.169005305,-0.045466658,-0.092593558,-0.150769264,-0.199273959,0.00423205,-0.004338183,-0.020593926,-0.016805748,0.233453438,0.227345675,1
0.461941004,0.520177722,0.407888025,0.533780694,0.393177271,0.536940694,0.383678764,0.492322683,0.428910822,0.489736557,0.425191641,0.474000543,0.43233031,0.229379609,0.312610209,0.319113225,0.414683253,0.430972368,0.521544456,0.526678026,0.544824958,0.544966638,0.684877217,0.681145906,0.822598457,0.824872613,-0.370264292,-0.118323073,-0.110761978,-0.042238392,-0.041006856,-0.138351783,-0.145689189,-0.00138121,0.001313643,-0.002967028,0.017443402,0.248279601,0.264243037,1
0.471943289,0.52325809,0.408039153,0.534262776,0.385844529,0.536612213,0.37931788,0.495336443,0.432304233,0.492217541,0.436553329,0.483210504,0.441488564,0.175620988,0.271046013,0.265079618,0.384708822,0.369721144,0.491567731,0.475684464,0.491191179,0.487788022,0.669291437,0.662535965,0.821125388,0.819234669,-0.415284336,-0.130123422,-0.160092086,-0.036762156,-0.083140217,-0.161937788,-0.187987998,0.008037365,-0.008179808,-0.006963365,-0.019881334,0.21447286,0.201161191,1
